,real x,real y,x fit,y fit,x stderr,y stderr,variability percentage
100,5,5,4.987523852199013,4.97368698051543,0.01866472104740486,0.01867826480921557,0.05
101,5,5,5.005395689702131,4.997013385452333,0.018507039293138704,0.018590611275127584,0.05
102,5,5,5.025716184339764,4.984865927045157,0.01737300221556611,0.017217938915379226,0.05
103,5,5,5.030844977722631,5.00625481913327,0.01915421786483162,0.019116748841217716,0.05
104,5,5,5.0147317617769565,5.005406390751247,0.016282098396372013,0.016400332692330002,0.05
105,5,5,4.9860800001412695,4.997994328760413,0.01780682169201856,0.017584008294570946,0.05
106,5,5,5.005168619330356,5.008676224937279,0.015469859804392522,0.01577950205327535,0.05
107,5,5,4.993536123902716,5.007906923841093,0.016863595536732306,0.01693831918695567,0.05
108,5,5,5.002817159838302,5.0135965901261175,0.017001999600475524,0.017286369687562204,0.05
109,5,5,5.005452983163493,4.962783483027286,0.015660867501983394,0.01592975843130007,0.05
110,5,5,5.012088727317906,5.026268237815846,0.016648214854383614,0.01655451548540847,0.05
111,5,5,4.974532452651094,5.014573045836647,0.016144405368202018,0.016316278822355763,0.05
112,5,5,4.985126111911719,4.983145295624298,0.01889036782629001,0.018944993788832475,0.05
113,5,5,5.022768109326711,4.9806873427550995,0.016298115000889474,0.01640965682812851,0.05
114,5,5,4.9875829838923025,5.023480279351062,0.016301140331600645,0.016278693209502176,0.05
115,5,5,4.981472047865666,4.991656490471504,0.015976092244259735,0.016075146337934273,0.05
116,5,5,5.024635063325001,5.017773177767161,0.018666626826403108,0.018696519708763796,0.05
117,5,5,5.000368886559674,5.0194455906825395,0.016670638814279746,0.016601912617578846,0.05
118,5,5,5.027517354428851,4.9917736855484165,0.018703475176685237,0.018411578229814343,0.05
119,5,5,5.028601892844554,5.005638338827828,0.01569264253009172,0.015779158945188713,0.05
120,5,5,4.99313945385884,4.980309415500857,0.015800209014690005,0.015808251367424343,0.05
121,5,5,5.01258551977556,4.99260442119713,0.016536721397398618,0.016338612877712468,0.05
122,5,5,4.994019506804283,4.98663459993437,0.015528045997329265,0.015556849984479065,0.05
123,5,5,5.018987766858342,5.0153586394597065,0.017254591558375432,0.017432579182491484,0.05
124,5,5,5.012860812072235,5.028114591407419,0.01729046231703897,0.01756961320614102,0.05
125,5,5,4.983277964459541,4.989476687697787,0.014893500281931848,0.015207003790177984,0.05
126,5,5,5.0309419832520605,5.003307658532539,0.01893142333072365,0.01869383900130646,0.05
127,5,5,4.9830185558526106,4.995714682586231,0.017431019419999836,0.017505345150800353,0.05
128,5,5,4.976200269631952,5.007303710179756,0.01803273218047847,0.017837408178287547,0.05
129,5,5,4.957327409843656,4.9959433256087165,0.01580063542586642,0.01563411488231205,0.05
130,5,5,5.021399925289209,5.016583874202801,0.017337060216352923,0.017578475348253294,0.05
131,5,5,4.992511714761468,4.987302816922347,0.017323976731741738,0.017311889179719906,0.05
132,5,5,4.9831625998028715,4.973462817585003,0.01769746946292417,0.017615092861267685,0.05
133,5,5,4.986538772304072,5.007396348408252,0.016679578314900582,0.01675825052926912,0.05
134,5,5,5.000578870638757,4.9894771773291104,0.01593958415840456,0.015956838122110267,0.05
135,5,5,4.9766271602683645,5.004999757785835,0.016233115362084733,0.016222421382275,0.05
136,5,5,5.0046483170051825,4.996099932911493,0.016730070003901427,0.01688770255328149,0.05
137,5,5,5.016213625051792,4.987614403895607,0.017550131945043405,0.01770533209985666,0.05
138,5,5,5.0122971557618765,5.00697740185583,0.018019966728270883,0.018181559593494406,0.05
139,5,5,4.968177440813701,4.980649280300183,0.015870200059978586,0.015854104253864132,0.05
140,5,5,5.023735877097569,5.010157012993583,0.017397749531654613,0.017237171701419404,0.05
141,5,5,4.9887561106781915,4.973266389914421,0.016796502129174766,0.016667172324689884,0.05
142,5,5,5.010461567348716,4.998112572163058,0.0169619640562481,0.016644915484288873,0.05
143,5,5,5.013530491398413,5.021043347468172,0.01681201825627366,0.017139519572386762,0.05
144,5,5,5.000238045648282,5.022561880337749,0.017035292606415262,0.017122366805811466,0.05
145,5,5,5.036747008493885,5.009124074701452,0.017466256142935635,0.017311531730601223,0.05
146,5,5,4.99580477171367,4.975056556514533,0.01651107732201815,0.0163610084852628,0.05
147,5,5,4.999920733164929,4.997990305765026,0.01774253400315016,0.01770276979178784,0.05
148,5,5,4.996787495866489,5.006608677058984,0.017973998753481588,0.018442343162535447,0.05
149,5,5,4.9841986475311995,4.968416831054034,0.01635447227875068,0.016066404587489067,0.05
150,5,5,5.006161644460557,4.975713108274125,0.016395848747184857,0.01645279352150599,0.05
151,5,5,4.9856810268720215,4.957084714566506,0.0173104397467078,0.017067659619111487,0.05
152,5,5,5.017359968218919,5.015194492648756,0.018802414156065157,0.01884612447044452,0.05
153,5,5,4.975092134375206,4.984074514696315,0.01648704740147432,0.016383633377772863,0.05
154,5,5,5.0268422118518234,5.001048773640943,0.01682529978896676,0.016495302116734858,0.05
155,5,5,4.997642164764745,4.985021525278933,0.017255966816599685,0.017207604099789553,0.05
156,5,5,4.997276787466365,4.996097568457955,0.017010725390373318,0.016916168340150504,0.05
157,5,5,5.008162733707485,4.987234118728953,0.017131357104552936,0.01713987781769975,0.05
158,5,5,4.987755635639692,5.003829285114684,0.01680856103991672,0.0164602952817965,0.05
159,5,5,4.99373293223953,4.986919281641528,0.016100475683668226,0.016439167765211708,0.05
160,5,5,5.006134066085792,4.978188285299674,0.016666025122495574,0.016668769064171033,0.05
161,5,5,4.984074166472702,4.987248616645711,0.01690118810601008,0.016887151834847073,0.05
162,5,5,4.993516825643813,4.981013225659079,0.01605965241684287,0.016046952511889805,0.05
163,5,5,5.0211609532770005,5.0165758612293025,0.016770894870564042,0.01655785077072561,0.05
164,5,5,5.0130681763705685,5.02109195579618,0.015751602171565366,0.015770232013796993,0.05
165,5,5,4.997646209739733,5.014297698982253,0.018654999891693714,0.01862322960378478,0.05
166,5,5,4.9722438740360815,4.9852615879415145,0.018772642271313814,0.01846940853223851,0.05
167,5,5,5.013251415747275,4.977660430237347,0.01708487830519653,0.016786187856493523,0.05
168,5,5,4.986611109859216,4.996116588722248,0.01622845835871798,0.015975476341202423,0.05
169,5,5,4.980242084804941,5.000497815699122,0.01663081851942401,0.016274909894603888,0.05
170,5,5,5.008207244070064,4.970451695873083,0.015456816996237265,0.015763360590391844,0.05
171,5,5,5.024137204395092,4.988738947654536,0.017158166029271858,0.017236075522019983,0.05
172,5,5,4.991174779691948,5.0081807706932935,0.01844662365451253,0.018233204778582174,0.05
173,5,5,4.998572290492273,4.997965069898833,0.016028121733514297,0.016095093516018694,0.05
174,5,5,4.999176667631092,5.006179897250503,0.016521428932140515,0.0165208097292472,0.05
175,5,5,4.997109518649202,5.016944161647727,0.017188540936657178,0.017127186047381532,0.05
176,5,5,5.017817864962424,5.003001524042942,0.016980090951748596,0.016688990086930255,0.05
177,5,5,4.994979022222448,5.0232716796014865,0.018494845453402877,0.018302932793659975,0.05
178,5,5,5.000684256851456,5.002852911926338,0.018385402725103563,0.018362558143195356,0.05
179,5,5,5.0086045253888445,4.991322986571081,0.017176340898180265,0.017294845631913126,0.05
180,5,5,5.039628753071966,4.994782817384305,0.018456841135596983,0.018532090679395916,0.05
181,5,5,4.972689311178671,5.003186984579822,0.018039463634510033,0.017754210964234976,0.05
182,5,5,5.012948154970402,4.999174345133591,0.016450226707156904,0.01644717539054024,0.05
183,5,5,5.012580359472159,4.997541617990331,0.01827118499543814,0.01825751430108567,0.05
184,5,5,5.006953577930164,5.003177346989064,0.018293337621242852,0.018204197707511596,0.05
185,5,5,4.989927782476233,4.997718006716367,0.017292475268297313,0.017451266317503107,0.05
186,5,5,5.0045183081258315,4.988005133434384,0.017954866919199744,0.017867062814847644,0.05
187,5,5,5.008083761960428,5.025047261448512,0.017541265355283032,0.01734548818997305,0.05
188,5,5,5.011363734644612,5.003055045411629,0.017196061165920058,0.01693325437276191,0.05
189,5,5,5.012664612981742,4.99326205478928,0.01861765704135962,0.018610124585340466,0.05
190,5,5,4.998315053395548,4.995416484199153,0.018118140347748533,0.018533005434860875,0.05
191,5,5,5.01893197607874,4.981744112813064,0.01875331625704183,0.01869133390766808,0.05
192,5,5,5.013992194369583,4.981299417217695,0.01685826680858941,0.016790012362225954,0.05
193,5,5,4.993258933731699,5.007440918700905,0.017508494126976214,0.017520381287860945,0.05
194,5,5,5.010683148042251,4.986307026582935,0.01713940805934801,0.017165872961429365,0.05
195,5,5,4.991709909254005,5.017012966351864,0.018022467137593187,0.018207267652202958,0.05
196,5,5,5.002883065990344,5.0319326755743115,0.0160016542261805,0.01596528219255723,0.05
197,5,5,5.013121234330142,5.007791707546744,0.01599653621459991,0.015941127584582417,0.05
198,5,5,5.030727246435919,4.966198763087842,0.01584533954090672,0.015677923994272376,0.05
199,5,5,4.990557260831004,4.992399724988992,0.017729879383531603,0.017555032865334736,0.05
200,5,5,4.996306141312286,5.011691057007674,0.017353023598703377,0.01693599367891994,0.05
201,5,5,5.000159802498003,5.010665854384833,0.01730219116356138,0.017320202429292317,0.05
202,5,5,4.969900598997765,4.997313524912827,0.016859283626743393,0.016780757090846775,0.05
203,5,5,5.00193674495734,5.0012208418125175,0.01754599867151578,0.017360312673963294,0.05
204,5,5,5.002889688725348,4.992341380937585,0.01637989363693098,0.015981331121064004,0.05
205,5,5,5.001957381161254,5.006412608296137,0.01736688668929729,0.017543744280735435,0.05
206,5,5,4.991016602674399,4.989440173141116,0.0164768148319677,0.016678369490105562,0.05
207,5,5,4.993456898327274,5.020765680576715,0.01625449462961709,0.01622884122731799,0.05
208,5,5,5.004614739384029,4.960537990618615,0.015398126448677859,0.015438830733593771,0.05
209,5,5,5.024498281225241,5.000200009173141,0.016266019314313943,0.016227850855843884,0.05
210,5,5,5.004507040508939,5.0116166291496285,0.018032291711056588,0.017997532798602216,0.05
211,5,5,4.978319487446159,4.971511485245603,0.017043464248215644,0.01681579622912575,0.05
212,5,5,5.002656595743872,5.02428669374911,0.016289286864641837,0.016218415857703224,0.05
213,5,5,5.023271766066227,5.013254807538814,0.015655016623474113,0.015666141127381537,0.05
214,5,5,5.019277587396001,5.010505306551895,0.01727882698142213,0.017433952062382515,0.05
215,5,5,5.017279216335823,4.974171488535172,0.015739933174038802,0.015833945395387412,0.05
216,5,5,4.980660159457236,5.002444778633277,0.017751816366480894,0.01754553697403131,0.05
217,5,5,5.015195730422335,4.98482069330848,0.017883144773832713,0.01799398563959467,0.05
218,5,5,4.996856350206576,5.0005405074879965,0.018502175017947504,0.018317149080077352,0.05
219,5,5,4.971960266063423,4.957866030461655,0.015741562199740787,0.015856711021021774,0.05
220,5,5,5.010017347768248,4.994449349432699,0.017665887099344284,0.01780762260789282,0.05
221,5,5,5.016536807320912,4.982113350870165,0.017287988620901685,0.017357910393772085,0.05
222,5,5,5.0185435755646735,5.014046535630017,0.01601785001954203,0.016146314738380026,0.05
223,5,5,5.026156476599157,4.982492286929766,0.017476395463339456,0.017882444414430446,0.05
224,5,5,4.967141333820975,5.0093930043596,0.015284195157014156,0.015258389487509585,0.05
225,5,5,4.998791217511709,4.993962323501567,0.01628322771666186,0.016389703768488403,0.05
226,5,5,5.008045805706972,5.000186129354092,0.016012229785954672,0.015860611021783957,0.05
227,5,5,5.003155282346553,4.976348132375018,0.01613294804763047,0.016279638231717873,0.05
228,5,5,4.976567539883273,5.002348986662917,0.0168939729868317,0.017060232024735455,0.05
229,5,5,4.970639977519684,4.982420675459624,0.01869486434126351,0.018625873140243072,0.05
230,5,5,4.987440857720407,5.003136134837789,0.01753672480776926,0.017557909239957228,0.05
231,5,5,4.997126755086491,5.000547036835426,0.017548021015238627,0.017393423403743124,0.05
232,5,5,5.009129977578827,4.967825013298881,0.01606351438288585,0.01611311818463433,0.05
233,5,5,4.993627048199294,5.014896776256356,0.016278333283744246,0.016386592101508824,0.05
234,5,5,4.985004922926351,5.018488877507506,0.017324686831905748,0.017242083910001,0.05
235,5,5,5.027900845566395,4.987659349982234,0.015791820029790907,0.016026236699037306,0.05
236,5,5,4.980143901583829,5.026320935750757,0.018042022152088916,0.018009842533436134,0.05
237,5,5,5.011010187771221,5.015203584623793,0.018022085336766823,0.017796763577251722,0.05
238,5,5,4.995239094894649,5.006835936289211,0.016530961849518806,0.016485402652887494,0.05
239,5,5,4.990781088797797,4.977461557903531,0.01785485558213253,0.017658063306375843,0.05
240,5,5,4.9885655934341875,4.954598511763656,0.01737943123745479,0.017272907553125105,0.05
241,5,5,4.970934525884935,4.991559227440347,0.015595777801921952,0.015556006930182746,0.05
242,5,5,4.989603980467094,5.025031943471191,0.01603567779539224,0.015665205604784245,0.05
243,5,5,4.98863984180551,4.9966118672220246,0.018061191464775254,0.01822649074339208,0.05
244,5,5,4.982426947917047,4.992855794221617,0.01759946406788665,0.017500095173765925,0.05
245,5,5,5.026427033566639,4.981697035081079,0.01728186297812924,0.017206831107052754,0.05
246,5,5,5.005440169254315,5.008983989295081,0.01628939993398248,0.01651955410134265,0.05
247,5,5,5.017017865313016,4.9975183146184134,0.017959129266985882,0.01772184184489416,0.05
248,5,5,5.009588639422132,5.007135879188722,0.01808305780941575,0.017580906485851054,0.05
249,5,5,4.992514761314644,5.002812202072531,0.015817779456784673,0.015721788675407973,0.05
250,5,5,4.978875223859915,5.016833122496183,0.01707251962803647,0.016949900913124677,0.05
251,5,5,5.011040224450512,4.978558828143282,0.017693621145195303,0.01764162608807103,0.05
252,5,5,4.998350407441548,4.988511088817405,0.015847422232465748,0.01562694663059848,0.05
253,5,5,5.013505384370821,4.957447523550923,0.01660393649847788,0.01670205852046679,0.05
254,5,5,4.982041346977013,4.986795982690152,0.01627611066870824,0.01645538834273205,0.05
255,5,5,4.9813912714001285,5.0443444087471105,0.01690022296160829,0.01697997619735043,0.05
256,5,5,5.012642687692967,5.01729897839171,0.01715510056456354,0.017212622092655547,0.05
257,5,5,4.982588876403698,4.975417934174304,0.017377177590985206,0.01726968995688963,0.05
258,5,5,5.004807180063464,5.006093499213495,0.01872158753344066,0.018747371119045547,0.05
259,5,5,5.009178629660957,5.015379111984646,0.01705359937323216,0.01678435203969708,0.05
260,5,5,5.021414348655249,4.977805851478554,0.017466491248487495,0.017367610846384954,0.05
261,5,5,4.989946159052553,4.9892922847348835,0.016971388463490326,0.017294500635438914,0.05
262,5,5,4.99165486468624,4.998505317625775,0.016975586784628596,0.017120344150851678,0.05
263,5,5,5.002348991983634,5.006579828296713,0.0177312811625919,0.017344203379151532,0.05
264,5,5,4.998495885875752,5.017250002017604,0.018633022589691413,0.018749084721362923,0.05
265,5,5,5.0075301805102095,4.98210869895487,0.01771457963479628,0.01767874342038322,0.05
266,5,5,4.989145479752501,5.004537208896195,0.016160913789407885,0.016241096212803556,0.05
267,5,5,4.9864513394676795,5.010893898811277,0.016649086367700357,0.01656716668855255,0.05
268,5,5,5.004209312119074,4.989952477723008,0.01855789774711684,0.018376967585663262,0.05
269,5,5,5.0287369352932725,4.995143041251453,0.01694024050758857,0.01696441090883781,0.05
270,5,5,5.01006467283715,4.950689891994274,0.01689510677055676,0.017133176597492607,0.05
271,5,5,4.9677650726106535,4.988331541951738,0.01709333868325107,0.017026454269844803,0.05
272,5,5,5.002741117961801,4.989822098045003,0.01619767656310626,0.01625756848018205,0.05
273,5,5,5.0111451187043965,4.984022833461626,0.017884610271479275,0.01786605234880564,0.05
274,5,5,5.007764007313156,4.977100827562517,0.017242108212293085,0.017504955294403716,0.05
275,5,5,4.995018327167468,5.028519676058161,0.016063227612719458,0.01602184559904368,0.05
276,5,5,5.015933925461775,4.9926500750698235,0.015450429732635121,0.015721730281426288,0.05
277,5,5,4.995465210289099,5.0041309988385905,0.01753357971946403,0.017582349243973616,0.05
278,5,5,4.974079844399997,5.018912316994655,0.017588074820400264,0.017071941764358965,0.05
279,5,5,4.9982093484023284,5.012012382032914,0.016885859844116023,0.016668873860774036,0.05
280,5,5,4.996009887860985,4.987855337451088,0.015392037579290536,0.015099820016680402,0.05
281,5,5,4.990102701311016,5.015937084211055,0.016799766825976937,0.016865014864511245,0.05
282,5,5,5.0149708031307805,4.987135833491069,0.01684692211018456,0.01719372771432872,0.05
283,5,5,4.994301873055426,4.977994867807887,0.017638913404125794,0.01808721140977583,0.05
284,5,5,4.97059083695127,5.017073839901354,0.017498805312176482,0.017613053596022762,0.05
285,5,5,4.992309849155729,4.984276315692745,0.017603038250632034,0.017654243836398745,0.05
286,5,5,4.982159220554264,4.998525337113854,0.016894382954575137,0.01656725119937579,0.05
287,5,5,4.988908757258678,5.011636343158246,0.018589375570817173,0.01895837322428462,0.05
288,5,5,5.0158836530000155,5.000872102664553,0.01581155894425139,0.015935726892818452,0.05
289,5,5,5.034499907682741,4.978704404418846,0.018431547191738153,0.018288816934540486,0.05
290,5,5,4.986080437430129,4.957614967263496,0.018412423162628606,0.018304894794169614,0.05
291,5,5,5.049649723090512,4.9707168279109,0.016043183601827347,0.015827397385176828,0.05
292,5,5,5.029955791372229,4.999070849067832,0.016430485389736866,0.0163385950540569,0.05
293,5,5,5.0101631520478405,5.004631184684617,0.01713229344576746,0.017322317731635742,0.05
294,5,5,4.967968372751648,5.014819315742331,0.01584059235936386,0.015763745585366976,0.05
295,5,5,4.99912302642753,4.996680785765015,0.016428558705928176,0.016399991455611787,0.05
296,5,5,5.010132068637068,4.998716179350079,0.014846587727522998,0.014658588190613827,0.05
297,5,5,4.994166098286936,5.006672693617399,0.017349100317728877,0.01745506309522969,0.05
298,5,5,5.021887465768415,5.014442657542212,0.01751137941231734,0.01753039951019828,0.05
299,5,5,4.960041743439333,5.020046541731617,0.016403996667127035,0.016150531159181622,0.05
300,5,5,4.995773164683375,5.00375579366154,0.017146840388814928,0.017342884037185077,0.05
301,5,5,5.011051377168758,5.026043609704518,0.015890536792863667,0.015925813093765253,0.05
302,5,5,5.016371488843941,5.004715819956585,0.017176999177655673,0.017340799469849906,0.05
303,5,5,5.019020912996212,4.993218904701009,0.01682405241602546,0.0167015319820483,0.05
304,5,5,5.037310037216778,5.005916545621071,0.01683356924705728,0.01692900971828792,0.05
305,5,5,4.984401161462735,4.9945402281087885,0.015712780159174995,0.016003906449226328,0.05
306,5,5,5.005981581141131,5.018388638142437,0.01633168405443087,0.016682584825356526,0.05
307,5,5,4.98782400589152,5.029109747145959,0.016891623785343174,0.016694723530391736,0.05
308,5,5,5.039032768712555,5.007233713136874,0.01643588846329308,0.01628683124929165,0.05
309,5,5,4.999562537669875,5.017868274516829,0.017221113844825227,0.0173128302877476,0.05
310,5,5,4.995304049512114,4.970099799992522,0.01762858640805406,0.017897948537234122,0.05
311,5,5,5.027248269239992,4.989582299403627,0.01839434430927998,0.018352059269158994,0.05
312,5,5,5.027421689261541,5.008360483222148,0.0154878128908697,0.015145550678388913,0.05
313,5,5,5.006275804915136,5.006044018178491,0.016571864148971754,0.016525912017766164,0.05
314,5,5,4.952551781560973,4.985490585212974,0.01850625584704967,0.01835803543732448,0.05
